IT_NO ID LIQUIDITY WEEKLY_CONSUMPTION_BUDGET money_to_spend money_spent quantity_bought
5 1378 16.766139 1.268009 1.268009 0.000000 0
5 1390 16.764256 1.268009 1.268009 0.000000 0
5 1391 16.769487 1.268009 1.268009 0.000000 0
5 1393 16.769801 1.268009 1.268009 0.000000 0
5 1635 16.762373 1.268009 1.268009 0.000000 0
5 1628 16.766662 1.268009 1.268009 0.000000 0
5 1625 16.771998 0.518009 0.518009 0.000000 0
5 1618 16.764361 1.268009 1.268009 0.000000 0
5 1617 16.766872 1.268009 1.268009 0.000000 0
5 1614 16.765198 1.268009 1.268009 0.000000 0
5 1610 16.767813 0.893009 0.893009 0.000000 0
5 1608 16.769383 1.268009 1.268009 0.000000 0
5 1605 16.763942 1.268009 1.268009 0.000000 0
5 1598 16.767081 0.893009 0.893009 0.000000 0
5 1595 16.764884 0.893009 0.893009 0.000000 0
5 1589 16.764256 1.268009 1.268009 0.000000 0
5 1588 16.765930 1.268009 1.268009 0.000000 0
5 1586 16.771894 0.893009 0.893009 0.000000 0
5 1580 16.766035 1.268009 1.268009 0.000000 0
5 1567 16.762059 1.268009 1.268009 0.000000 0
5 1564 16.767604 1.268009 1.268009 0.000000 0
5 1563 16.768859 1.268009 1.268009 0.000000 0
5 1562 16.769069 1.268009 1.268009 0.000000 0
5 1556 16.770952 1.268009 1.268009 0.000000 0
5 1549 16.768650 0.893009 0.893009 0.000000 0
5 1548 16.770638 1.268009 1.268009 0.000000 0
5 1532 16.770952 1.268009 1.268009 0.000000 0
5 1530 16.770638 1.268009 1.268009 0.000000 0
5 1529 16.770847 0.893009 0.893009 0.000000 0
5 1512 16.771894 0.893009 0.893009 0.000000 0
5 1511 16.767395 0.893009 0.893009 0.000000 0
5 1505 16.770533 1.268009 1.268009 0.000000 0
5 1495 16.764256 1.268009 1.268009 0.000000 0
5 1490 16.766558 0.893009 0.893009 0.000000 0
5 1477 16.765930 1.268009 1.268009 0.000000 0
5 1475 16.764047 1.268009 1.268009 0.000000 0
5 1469 16.767709 1.268009 1.268009 0.000000 0
5 1467 16.771475 1.268009 1.268009 0.000000 0
5 1459 16.765825 1.268009 1.268009 0.000000 0
5 1458 16.769173 1.268009 1.268009 0.000000 0
5 1454 16.763524 1.268009 1.268009 0.000000 0
5 1440 16.769069 1.268009 1.268009 0.000000 0
5 1434 17.061985 1.268009 1.268009 0.000000 0
5 1432 16.767290 1.268009 1.268009 0.000000 0
5 1415 16.765511 1.268009 1.268009 0.000000 0
5 1412 16.764674 1.268009 1.268009 0.000000 0
5 1381 16.767709 0.893009 0.893009 0.000000 0
5 1377 16.762477 1.268009 1.268009 0.000000 0
5 1373 16.767918 1.268009 1.268009 0.000000 0
5 1369 16.766244 0.893009 0.893009 0.000000 0
5 1361 16.764570 1.268009 1.268009 0.000000 0
5 1333 16.771684 1.268009 1.268009 0.000000 0
5 1330 16.765930 1.268009 1.268009 0.000000 0
5 1303 16.765198 0.893009 0.893009 0.000000 0
5 1286 -0.256281 1.268009 1.268009 0.000000 0
5 1290 -0.253401 1.268009 1.268009 0.000000 0
5 1299 -0.255826 1.268009 1.268009 0.000000 0
5 1311 -0.252567 1.268009 1.268009 0.000000 0
5 1340 -0.257948 1.268009 1.268009 0.000000 0
5 1343 -0.252264 1.268009 1.268009 0.000000 0
5 1345 -0.257115 1.268009 1.268009 0.000000 0
5 1358 -0.253856 1.268009 1.268009 0.000000 0
5 1396 -0.257872 1.268009 1.268009 0.000000 0
5 1413 -0.252188 1.268009 1.268009 0.000000 0
5 1414 -0.254917 1.268009 1.268009 0.000000 0
5 1416 -0.255447 1.268009 1.268009 0.000000 0
5 1420 -0.257721 1.268009 1.268009 0.000000 0
5 1430 -0.256811 1.268009 1.268009 0.000000 0
5 1447 -0.254310 1.268009 1.268009 0.000000 0
5 1450 -0.253249 1.268009 1.268009 0.000000 0
5 1460 -0.253628 1.268009 1.268009 0.000000 0
5 1463 -0.252113 1.268009 1.268009 0.000000 0
5 1466 -0.254689 0.893009 0.893009 0.000000 0
5 1471 -0.254007 1.268009 1.268009 0.000000 0
5 1474 -0.256660 0.893009 0.893009 0.000000 0
5 1482 -0.253856 1.268009 1.268009 0.000000 0
5 1491 -0.251582 1.268009 1.268009 0.000000 0
5 1492 -0.254765 1.268009 1.268009 0.000000 0
5 1493 -0.256736 1.268009 1.268009 0.000000 0
5 1504 -0.255902 1.268009 1.268009 0.000000 0
5 1506 -0.257342 1.268009 1.268009 0.000000 0
5 1516 -0.257418 1.268009 1.268009 0.000000 0
5 1517 -0.256205 0.893009 0.893009 0.000000 0
5 1519 -0.257797 1.268009 1.268009 0.000000 0
5 1528 -0.253249 1.268009 1.268009 0.000000 0
5 1531 17.061985 0.518009 0.518009 0.000000 0
5 1553 -0.257797 1.268009 1.268009 0.000000 0
5 1559 17.061985 0.518009 0.518009 0.000000 0
5 1566 -0.257418 0.893009 0.893009 0.000000 0
5 1584 -0.252643 1.268009 1.268009 0.000000 0
5 1585 -0.251430 0.893009 0.893009 0.000000 0
5 1590 -0.255826 1.268009 1.268009 0.000000 0
5 1593 -0.251809 0.893009 0.893009 0.000000 0
5 1594 -0.258555 1.268009 1.268009 0.000000 0
5 1606 -0.256660 1.268009 1.268009 0.000000 0
5 1612 -0.254386 1.268009 1.268009 0.000000 0
5 1613 -0.258555 1.268009 1.268009 0.000000 0
5 1620 -0.256584 1.268009 1.268009 0.000000 0
5 1623 -0.258479 1.268009 1.268009 0.000000 0
5 1632 -0.255144 0.893009 0.893009 0.000000 0
5 1634 -0.258479 1.268009 1.268009 0.000000 0
5 1636 -0.253022 1.268009 1.268009 0.000000 0
5 1400 -0.253249 1.268009 1.268009 0.000000 0
5 1389 -0.255675 0.893009 0.893009 0.000000 0
5 1382 -0.255902 0.893009 0.893009 0.000000 0
5 1360 -0.256357 0.893009 0.893009 0.000000 0
5 1324 -0.253477 1.268009 1.268009 0.000000 0
5 1322 -0.251734 0.893009 0.893009 0.000000 0
5 1320 -0.254538 1.268009 1.268009 0.000000 0
5 1312 -0.258403 1.268009 1.268009 0.000000 0
5 1306 -0.255523 1.268009 1.268009 0.000000 0
5 1294 -0.255068 0.893009 0.893009 0.000000 0
5 1292 -0.254765 1.268009 1.268009 0.000000 0
5 1285 -0.254841 1.268009 1.268009 0.000000 0
5 1278 -0.251582 1.268009 1.268009 0.000000 0
5 1277 -0.254992 1.268009 1.268009 0.000000 0
5 1273 17.061985 0.518009 0.518009 0.000000 0
5 1258 -0.254310 1.268009 1.268009 0.000000 0
5 1255 -0.255371 1.268009 1.268009 0.000000 0
5 1254 17.061985 0.518009 0.518009 0.000000 0
5 1253 -0.252491 0.893009 0.893009 0.000000 0
5 1252 -0.251734 1.268009 1.268009 0.000000 0
5 1248 -0.254310 1.268009 1.268009 0.000000 0
5 1247 -0.252264 1.268009 1.268009 0.000000 0
5 1242 -0.256129 1.268009 1.268009 0.000000 0
5 1240 -0.251658 1.268009 1.268009 0.000000 0
5 1234 -0.251961 1.268009 1.268009 0.000000 0
5 1232 -0.257721 1.268009 1.268009 0.000000 0
5 1231 -0.254235 0.893009 0.893009 0.000000 0
5 1229 -0.255675 1.268009 1.268009 0.000000 0
5 1221 -0.253098 1.268009 1.268009 0.000000 0
5 1215 -0.256887 0.893009 0.893009 0.000000 0
5 1214 -0.256660 0.893009 0.893009 0.000000 0
5 1209 -0.256357 1.268009 1.268009 0.000000 0
5 1199 -0.254992 1.268009 1.268009 0.000000 0
5 1196 -0.253628 1.268009 1.268009 0.000000 0
5 1195 -0.252491 1.268009 1.268009 0.000000 0
5 1189 -0.253174 0.893009 0.893009 0.000000 0
5 1171 -0.251506 1.268009 1.268009 0.000000 0
5 1169 -0.255523 0.893009 0.893009 0.000000 0
5 1167 -0.252643 1.268009 1.268009 0.000000 0
5 1165 -0.258100 1.268009 1.268009 0.000000 0
5 1158 -0.254310 1.268009 1.268009 0.000000 0
5 1153 17.061985 0.518009 0.518009 0.000000 0
5 1148 -0.253325 1.268009 1.268009 0.000000 0
5 1145 -0.253098 1.268009 1.268009 0.000000 0
5 1142 -0.255523 1.268009 1.268009 0.000000 0
5 1136 -0.257872 1.268009 1.268009 0.000000 0
5 1128 -0.252567 1.268009 1.268009 0.000000 0
5 1126 -0.256584 0.893009 0.893009 0.000000 0
5 1118 -0.252719 1.268009 1.268009 0.000000 0
5 1116 -0.256129 1.268009 1.268009 0.000000 0
5 1108 -0.258555 1.268009 1.268009 0.000000 0
5 1102 -0.251430 0.893009 0.893009 0.000000 0
5 1091 -0.254159 1.268009 1.268009 0.000000 0
5 1088 -0.256054 1.268009 1.268009 0.000000 0
5 1087 -0.254917 1.268009 1.268009 0.000000 0
5 1086 -0.253022 0.893009 0.893009 0.000000 0
5 1085 -0.255902 1.268009 1.268009 0.000000 0
5 1082 -0.256205 0.893009 0.893009 0.000000 0
5 1081 -0.258327 1.268009 1.268009 0.000000 0
5 1078 -0.257569 1.268009 1.268009 0.000000 0
5 1077 -0.257039 1.268009 1.268009 0.000000 0
5 1073 -0.258630 0.893009 0.893009 0.000000 0
5 1067 -0.254462 1.268009 1.268009 0.000000 0
5 1064 -0.252113 1.268009 1.268009 0.000000 0
5 1054 -0.253022 1.268009 1.268009 0.000000 0
5 1049 -0.257645 1.268009 1.268009 0.000000 0
5 1044 -0.254159 1.268009 1.268009 0.000000 0
5 1037 -0.256357 1.268009 1.268009 0.000000 0
5 1031 -0.256887 1.268009 1.268009 0.000000 0
5 1023 -0.254614 1.268009 1.268009 0.000000 0
5 1002 -0.257948 0.893009 0.893009 0.000000 0
5 995 -0.255371 1.268009 1.268009 0.000000 0
5 987 -0.251809 1.268009 1.268009 0.000000 0
5 983 -0.254083 1.268009 1.268009 0.000000 0
5 979 -0.252870 0.893009 0.893009 0.000000 0
5 975 -0.251961 1.268009 1.268009 0.000000 0
5 974 -0.258403 1.268009 1.268009 0.000000 0
5 972 -0.255144 1.268009 1.268009 0.000000 0
5 971 -0.251961 1.268009 1.268009 0.000000 0
5 967 -0.258555 1.268009 1.268009 0.000000 0
5 963 -0.253931 0.893009 0.893009 0.000000 0
5 952 -0.252643 1.268009 1.268009 0.000000 0
5 948 -0.255144 1.268009 1.268009 0.000000 0
5 945 -0.254007 1.268009 1.268009 0.000000 0
5 937 -0.251582 1.268009 1.268009 0.000000 0
5 933 -0.253856 1.268009 1.268009 0.000000 0
5 929 -0.256736 1.268009 1.268009 0.000000 0
5 928 -0.255296 1.268009 1.268009 0.000000 0
5 924 -0.252416 0.893009 0.893009 0.000000 0
5 915 -0.253704 1.268009 1.268009 0.000000 0
5 905 -0.258403 1.268009 1.268009 0.000000 0
5 899 -0.256054 1.268009 1.268009 0.000000 0
5 891 -0.257645 1.268009 1.268009 0.000000 0
5 885 -0.257190 0.893009 0.893009 0.000000 0
5 879 -0.257721 1.268009 1.268009 0.000000 0
5 878 -0.253477 0.893009 0.893009 0.000000 0
5 874 -0.254235 1.268009 1.268009 0.000000 0
5 873 -0.255371 0.893009 0.893009 0.000000 0
5 871 -0.252719 0.893009 0.893009 0.000000 0
5 868 -0.256811 0.893009 0.893009 0.000000 0
5 861 -0.254083 0.893009 0.893009 0.000000 0
5 857 -0.251885 1.268009 1.268009 0.000000 0
5 852 -0.255599 1.268009 1.268009 0.000000 0
5 848 -0.257342 1.268009 1.268009 0.000000 0
5 835 -0.258327 0.893009 0.893009 0.000000 0
5 829 -0.257872 1.268009 1.268009 0.000000 0
5 820 -0.257494 1.268009 1.268009 0.000000 0
5 819 -0.252416 1.268009 1.268009 0.000000 0
5 817 -0.257645 1.268009 1.268009 0.000000 0
5 811 -0.251734 1.268009 1.268009 0.000000 0
5 804 17.061985 0.518009 0.518009 0.000000 0
5 803 -0.256811 1.268009 1.268009 0.000000 0
5 795 -0.253174 1.268009 1.268009 0.000000 0
5 794 -0.256508 1.268009 1.268009 0.000000 0
5 784 -0.258251 1.268009 1.268009 0.000000 0
5 768 -0.252719 1.268009 1.268009 0.000000 0
5 767 17.061985 0.518009 0.518009 0.000000 0
5 762 -0.253553 1.268009 1.268009 0.000000 0
5 760 -0.257948 1.268009 1.268009 0.000000 0
5 756 -0.252870 1.268009 1.268009 0.000000 0
5 753 -0.256432 0.893009 0.893009 0.000000 0
5 746 -0.254538 1.268009 1.268009 0.000000 0
5 744 -0.257645 1.268009 1.268009 0.000000 0
5 743 -0.255750 0.893009 0.893009 0.000000 0
5 742 -0.256508 0.893009 0.893009 0.000000 0
5 741 -0.256508 1.268009 1.268009 0.000000 0
5 735 -0.253098 1.268009 1.268009 0.000000 0
5 720 -0.255296 1.268009 1.268009 0.000000 0
5 700 -0.252719 1.268009 1.268009 0.000000 0
5 697 -0.257494 1.268009 1.268009 0.000000 0
5 693 -0.251582 1.268009 1.268009 0.000000 0
5 689 -0.255220 1.268009 1.268009 0.000000 0
5 688 -0.256054 1.268009 1.268009 0.000000 0
5 677 -0.256432 1.268009 1.268009 0.000000 0
5 668 -0.254614 0.893009 0.893009 0.000000 0
5 661 -0.254159 1.268009 1.268009 0.000000 0
5 658 -0.257872 1.268009 1.268009 0.000000 0
5 652 -0.255220 1.268009 1.268009 0.000000 0
5 651 -0.253022 1.268009 1.268009 0.000000 0
5 644 -0.254538 1.268009 1.268009 0.000000 0
5 643 -0.253249 1.268009 1.268009 0.000000 0
5 638 -0.251582 1.268009 1.268009 0.000000 0
5 637 -0.251658 1.268009 1.268009 0.000000 0
5 629 -0.255447 0.893009 0.893009 0.000000 0
5 613 -0.253931 1.268009 1.268009 0.000000 0
5 588 -0.258100 0.893009 0.893009 0.000000 0
5 586 -0.258555 1.268009 1.268009 0.000000 0
5 582 -0.255068 1.268009 1.268009 0.000000 0
5 570 -0.256432 1.268009 1.268009 0.000000 0
5 566 -0.258403 1.268009 1.268009 0.000000 0
5 554 -0.256508 1.268009 1.268009 0.000000 0
5 544 -0.254310 1.268009 1.268009 0.000000 0
5 538 -0.256205 1.268009 1.268009 0.000000 0
5 536 -0.254007 1.268009 1.268009 0.000000 0
5 532 -0.257039 0.893009 0.893009 0.000000 0
5 526 -0.251885 0.893009 0.893009 0.000000 0
5 517 -0.258251 1.268009 1.268009 0.000000 0
5 514 -0.257039 1.268009 1.268009 0.000000 0
5 513 -0.254386 1.268009 1.268009 0.000000 0
5 511 -0.252795 1.268009 1.268009 0.000000 0
5 510 -0.257569 1.268009 1.268009 0.000000 0
5 504 -0.256054 0.893009 0.893009 0.000000 0
5 502 -0.258327 1.268009 1.268009 0.000000 0
5 497 -0.254841 1.268009 1.268009 0.000000 0
5 494 -0.254841 1.268009 1.268009 0.000000 0
5 486 -0.255902 1.268009 1.268009 0.000000 0
5 485 -0.252113 0.893009 0.893009 0.000000 0
5 482 -0.257190 0.893009 0.893009 0.000000 0
5 475 -0.252416 1.268009 1.268009 0.000000 0
5 474 -0.256508 1.268009 1.268009 0.000000 0
5 469 -0.252870 1.268009 1.268009 0.000000 0
5 460 -0.257645 1.268009 1.268009 0.000000 0
5 459 -0.253022 1.268009 1.268009 0.000000 0
5 456 -0.252491 1.268009 1.268009 0.000000 0
5 441 -0.254235 1.268009 1.268009 0.000000 0
5 438 -0.253022 0.893009 0.893009 0.000000 0
5 433 -0.256508 1.268009 1.268009 0.000000 0
5 432 17.061985 0.518009 0.518009 0.000000 0
5 420 17.061985 0.518009 0.518009 0.000000 0
5 416 -0.253628 0.893009 0.893009 0.000000 0
5 410 -0.258100 1.268009 1.268009 0.000000 0
5 409 -0.257645 1.268009 1.268009 0.000000 0
5 400 -0.256811 1.268009 1.268009 0.000000 0
5 390 -0.253856 0.893009 0.893009 0.000000 0
5 381 -0.254235 1.268009 1.268009 0.000000 0
5 378 -0.253477 1.268009 1.268009 0.000000 0
5 371 -0.255296 1.268009 1.268009 0.000000 0
5 362 -0.254310 1.268009 1.268009 0.000000 0
5 360 -0.256205 0.893009 0.893009 0.000000 0
5 359 -0.253249 0.893009 0.893009 0.000000 0
5 354 -0.254538 0.893009 0.893009 0.000000 0
5 352 -0.254386 0.893009 0.893009 0.000000 0
5 351 -0.254689 0.893009 0.893009 0.000000 0
5 347 -0.258555 1.268009 1.268009 0.000000 0
5 320 -0.255826 1.268009 1.268009 0.000000 0
5 312 -0.251658 1.268009 1.268009 0.000000 0
5 307 -0.251961 1.268009 1.268009 0.000000 0
5 300 -0.254462 1.268009 1.268009 0.000000 0
5 298 -0.258100 1.268009 1.268009 0.000000 0
5 294 -0.256887 1.268009 1.268009 0.000000 0
5 287 -0.254159 1.268009 1.268009 0.000000 0
5 285 -0.256811 1.268009 1.268009 0.000000 0
5 284 -0.254462 1.268009 1.268009 0.000000 0
5 276 -0.252188 1.268009 1.268009 0.000000 0
5 274 -0.255371 1.268009 1.268009 0.000000 0
5 269 -0.257266 1.268009 1.268009 0.000000 0
5 267 -0.256887 1.268009 1.268009 0.000000 0
5 264 -0.253098 0.893009 0.893009 0.000000 0
5 263 -0.251658 1.268009 1.268009 0.000000 0
5 254 -0.258403 1.268009 1.268009 0.000000 0
5 247 -0.255675 1.268009 1.268009 0.000000 0
5 223 -0.257872 0.893009 0.893009 0.000000 0
5 220 -0.253401 0.893009 0.893009 0.000000 0
5 213 -0.252416 1.268009 1.268009 0.000000 0
5 209 -0.251506 1.268009 1.268009 0.000000 0
5 203 -0.253098 0.893009 0.893009 0.000000 0
5 190 -0.252946 0.893009 0.893009 0.000000 0
5 189 -0.253553 1.268009 1.268009 0.000000 0
5 173 -0.256054 1.268009 1.268009 0.000000 0
5 172 -0.251885 0.893009 0.893009 0.000000 0
5 165 -0.256963 1.268009 1.268009 0.000000 0
5 162 -0.258251 1.268009 1.268009 0.000000 0
5 159 -0.258176 1.268009 1.268009 0.000000 0
5 153 -0.254765 1.268009 1.268009 0.000000 0
5 146 -0.257872 1.268009 1.268009 0.000000 0
5 137 -0.253704 0.893009 0.893009 0.000000 0
5 128 -0.254765 1.268009 1.268009 0.000000 0
5 127 -0.252946 1.268009 1.268009 0.000000 0
5 116 17.061985 0.518009 0.518009 0.000000 0
5 115 -0.253628 1.268009 1.268009 0.000000 0
5 112 -0.251582 0.893009 0.893009 0.000000 0
5 111 -0.256432 1.268009 1.268009 0.000000 0
5 110 -0.255220 1.268009 1.268009 0.000000 0
5 100 -0.253780 0.893009 0.893009 0.000000 0
5 97 -0.256660 1.268009 1.268009 0.000000 0
5 90 -0.258176 0.893009 0.893009 0.000000 0
5 89 -0.254538 1.268009 1.268009 0.000000 0
5 88 -0.256508 1.268009 1.268009 0.000000 0
5 87 -0.253022 1.268009 1.268009 0.000000 0
5 81 -0.255068 0.893009 0.893009 0.000000 0
5 79 -0.257342 1.268009 1.268009 0.000000 0
5 78 -0.254235 1.268009 1.268009 0.000000 0
5 77 -0.254917 1.268009 1.268009 0.000000 0
5 74 -0.255978 0.893009 0.893009 0.000000 0
5 73 -0.251809 1.268009 1.268009 0.000000 0
5 71 -0.255750 1.268009 1.268009 0.000000 0
5 67 -0.255068 1.268009 1.268009 0.000000 0
5 58 -0.251734 1.268009 1.268009 0.000000 0
10 1241 17.061985 1.268009 2.536019 0.000000 0
10 1281 17.061985 1.268009 2.536019 0.000000 0
10 1297 17.061985 1.268009 2.536019 0.000000 0
10 1300 17.061985 1.268009 2.536019 0.000000 0
10 1310 17.061985 1.268009 2.536019 0.000000 0
10 1317 17.061985 1.268009 2.536019 0.000000 0
10 1318 17.061985 0.893009 1.786019 0.000000 0
10 1321 17.061985 1.268009 2.536019 0.000000 0
10 1329 17.061985 1.268009 2.536019 0.000000 0
10 1347 17.061985 1.268009 2.536019 0.000000 0
10 1350 17.061985 1.268009 2.536019 0.000000 0
10 1351 17.061985 1.268009 2.536019 0.000000 0
10 1352 17.061985 1.268009 2.536019 0.000000 0
10 1353 17.061985 1.268009 2.536019 0.000000 0
10 1354 17.061985 1.268009 2.536019 0.000000 0
10 1362 17.061985 0.893009 1.786019 0.000000 0
10 1363 17.061985 1.268009 2.536019 0.000000 0
10 1366 17.061985 0.893009 1.786019 0.000000 0
10 1368 17.061985 1.268009 2.536019 0.000000 0
10 1371 17.061985 0.893009 1.786019 0.000000 0
10 1372 17.061985 1.268009 2.536019 0.000000 0
10 1375 17.061985 1.268009 2.536019 0.000000 0
10 1376 17.061985 1.268009 2.536019 0.000000 0
10 1380 17.061985 1.268009 2.536019 0.000000 0
10 1384 17.061985 0.893009 1.786019 0.000000 0
10 1385 17.061985 1.268009 2.536019 0.000000 0
10 1386 17.061985 1.268009 2.536019 0.000000 0
10 1388 17.061985 1.268009 2.536019 0.000000 0
10 1392 17.061985 0.893009 1.786019 0.000000 0
10 1398 17.061985 1.268009 2.536019 0.000000 0
10 1399 17.061985 1.268009 2.536019 0.000000 0
10 1403 17.061985 1.268009 2.536019 0.000000 0
10 1405 17.061985 0.893009 1.786019 0.000000 0
10 1406 17.061985 1.268009 2.536019 0.000000 0
10 1407 17.061985 0.518009 1.036019 0.000000 0
10 1408 17.061985 1.268009 2.536019 0.000000 0
10 1409 17.061985 1.268009 2.536019 0.000000 0
10 1410 17.061985 1.268009 2.536019 0.000000 0
10 1411 17.061985 0.518009 1.036019 0.000000 0
10 1417 17.061985 1.268009 2.536019 0.000000 0
10 1418 17.061985 1.268009 2.536019 0.000000 0
10 1419 17.061985 1.268009 2.536019 0.000000 0
10 1421 17.061985 0.893009 1.786019 0.000000 0
10 1422 17.061985 1.268009 2.536019 0.000000 0
10 1423 17.061985 0.893009 1.786019 0.000000 0
10 1424 17.061985 0.518009 1.036019 0.000000 0
10 1425 17.061985 1.268009 2.536019 0.000000 0
10 1426 17.061985 1.268009 2.536019 0.000000 0
10 1427 17.061985 1.268009 2.536019 0.000000 0
10 1428 17.061985 1.268009 2.536019 0.000000 0
10 1429 17.061985 0.893009 1.786019 0.000000 0
10 1431 17.061985 0.893009 1.786019 0.000000 0
10 1433 17.061985 1.268009 2.536019 0.000000 0
10 1435 17.061985 1.268009 2.536019 0.000000 0
10 1436 17.061985 0.893009 1.786019 0.000000 0
10 1437 17.061985 1.268009 2.536019 0.000000 0
10 1438 17.061985 1.268009 2.536019 0.000000 0
10 1439 17.061985 1.268009 2.536019 0.000000 0
10 1441 17.061985 1.268009 2.536019 0.000000 0
10 1442 17.061985 0.893009 1.786019 0.000000 0
10 1443 17.061985 1.268009 2.536019 0.000000 0
10 1444 17.061985 0.893009 1.786019 0.000000 0
10 1445 17.061985 1.268009 2.536019 0.000000 0
10 1446 17.061985 1.268009 2.536019 0.000000 0
10 1448 17.061985 1.268009 2.536019 0.000000 0
10 1449 17.061985 1.268009 2.536019 0.000000 0
10 1451 17.061985 1.268009 2.536019 0.000000 0
10 1452 17.061985 0.893009 1.786019 0.000000 0
10 1453 17.061985 0.893009 1.786019 0.000000 0
10 1455 17.061985 1.268009 2.536019 0.000000 0
10 1456 17.061985 1.268009 2.536019 0.000000 0
10 1457 17.061985 1.268009 2.536019 0.000000 0
10 1461 17.061985 0.893009 1.786019 0.000000 0
10 1462 17.061985 1.268009 2.536019 0.000000 0
10 1464 17.061985 1.268009 2.536019 0.000000 0
10 1465 17.061985 1.268009 2.536019 0.000000 0
10 1468 17.061985 1.268009 2.536019 0.000000 0
10 1470 17.061985 1.268009 2.536019 0.000000 0
10 1472 17.061985 1.268009 2.536019 0.000000 0
10 1473 17.061985 1.268009 2.536019 0.000000 0
10 1476 17.061985 1.268009 2.536019 0.000000 0
10 1478 17.061985 1.268009 2.536019 0.000000 0
10 1479 17.061985 1.268009 2.536019 0.000000 0
10 1480 17.061985 1.268009 2.536019 0.000000 0
10 1481 17.061985 1.268009 2.536019 0.000000 0
10 1483 17.061985 0.893009 1.786019 0.000000 0
10 1484 17.061985 1.268009 2.536019 0.000000 0
10 1485 17.061985 1.268009 2.536019 0.000000 0
10 1486 17.061985 0.893009 1.786019 0.000000 0
10 1487 17.061985 0.893009 1.786019 0.000000 0
10 1488 17.061985 1.268009 2.536019 0.000000 0
10 1489 17.061985 1.268009 2.536019 0.000000 0
10 1494 17.061985 1.268009 2.536019 0.000000 0
10 1496 17.061985 1.268009 2.536019 0.000000 0
10 1497 17.061985 1.268009 2.536019 0.000000 0
10 1498 17.061985 1.268009 2.536019 0.000000 0
10 1499 17.061985 1.268009 2.536019 0.000000 0
10 1500 17.061985 0.893009 1.786019 0.000000 0
10 1501 17.061985 1.268009 2.536019 0.000000 0
10 1502 17.061985 0.893009 1.786019 0.000000 0
10 1503 17.061985 1.268009 2.536019 0.000000 0
10 1507 17.061985 0.893009 1.786019 0.000000 0
10 1508 17.061985 1.268009 2.536019 0.000000 0
10 1509 17.061985 1.268009 2.536019 0.000000 0
10 1510 17.061985 1.268009 2.536019 0.000000 0
10 1513 17.061985 1.268009 2.536019 0.000000 0
10 1514 17.061985 1.268009 2.536019 0.000000 0
10 1515 17.061985 1.268009 2.536019 0.000000 0
10 1518 17.061985 1.268009 2.536019 0.000000 0
10 1520 17.061985 0.893009 1.786019 0.000000 0
10 1521 17.061985 1.268009 2.536019 0.000000 0
10 1522 17.061985 0.893009 1.786019 0.000000 0
10 1523 17.061985 0.893009 1.786019 0.000000 0
10 1524 17.061985 1.268009 2.536019 0.000000 0
10 1525 17.061985 0.893009 1.786019 0.000000 0
10 1526 17.061985 1.268009 2.536019 0.000000 0
10 1527 17.061985 0.893009 1.786019 0.000000 0
10 1533 17.061985 1.268009 2.536019 0.000000 0
10 1534 17.061985 1.268009 2.536019 0.000000 0
10 1535 17.061985 0.893009 1.786019 0.000000 0
10 1536 17.061985 1.268009 2.536019 0.000000 0
10 1537 17.061985 0.893009 1.786019 0.000000 0
10 1538 17.061985 1.268009 2.536019 0.000000 0
10 1539 17.061985 0.893009 1.786019 0.000000 0
10 1540 17.061985 0.518009 1.036019 0.000000 0
10 1541 17.061985 0.893009 1.786019 0.000000 0
10 1542 17.061985 1.268009 2.536019 0.000000 0
10 1543 17.061985 1.268009 2.536019 0.000000 0
10 1544 17.061985 0.893009 1.786019 0.000000 0
10 1545 17.061985 0.893009 1.786019 0.000000 0
10 1546 17.061985 1.268009 2.536019 0.000000 0
10 1547 17.061985 1.268009 2.536019 0.000000 0
10 1550 17.061985 1.268009 2.536019 0.000000 0
10 1551 17.061985 0.893009 1.786019 0.000000 0
10 1552 17.061985 0.893009 1.786019 0.000000 0
10 1554 17.061985 1.268009 2.536019 0.000000 0
10 1555 17.061985 1.268009 2.536019 0.000000 0
10 1557 17.061985 0.893009 1.786019 0.000000 0
10 1558 17.061985 1.268009 2.536019 0.000000 0
10 1560 17.061985 1.268009 2.536019 0.000000 0
10 1561 17.061985 1.268009 2.536019 0.000000 0
10 1565 17.061985 1.268009 2.536019 0.000000 0
10 1568 17.061985 1.268009 2.536019 0.000000 0
10 1569 17.061985 1.268009 2.536019 0.000000 0
10 1570 17.061985 1.268009 2.536019 0.000000 0
10 1571 17.061985 1.268009 2.536019 0.000000 0
10 1572 17.061985 1.268009 2.536019 0.000000 0
10 1573 17.061985 1.268009 2.536019 0.000000 0
10 1574 17.061985 1.268009 2.536019 0.000000 0
10 1575 17.061985 1.268009 2.536019 0.000000 0
10 1576 17.061985 1.268009 2.536019 0.000000 0
10 1577 17.061985 1.268009 2.536019 0.000000 0
10 1578 17.061985 0.893009 1.786019 0.000000 0
10 1579 17.061985 1.268009 2.536019 0.000000 0
10 1581 17.061985 1.268009 2.536019 0.000000 0
10 1582 17.061985 1.268009 2.536019 0.000000 0
10 1583 17.061985 1.268009 2.536019 0.000000 0
10 1587 17.061985 1.268009 2.536019 0.000000 0
10 1591 17.061985 0.893009 1.786019 0.000000 0
10 1592 17.061985 0.893009 1.786019 0.000000 0
10 1596 17.061985 0.893009 1.786019 0.000000 0
10 1597 17.061985 1.268009 2.536019 0.000000 0
