IT_NO ID TOTAL_ASSETS LIQUIDITY HOUSING_VALUE LABOUR_INCOME BENEFITS CAPITAL_INCOME MORTGAGES HOUSING_PAYMENT EQUITY
61 1410 429.537244 13.770621 413.506858 13.520550 4.015761 2.259764 153.263924 0.282439 276.273320
61 1417 429.528884 13.762261 413.506858 13.520550 4.015761 2.259764 154.617066 0.288106 274.911817
61 1614 430.854734 15.088112 413.506858 12.020550 4.015761 2.259764 153.212862 0.282225 277.641872
61 1600 429.016896 13.250273 413.506858 12.020550 4.015761 2.259764 153.927730 0.285219 275.089166
61 1593 429.011670 13.245048 413.506858 12.020550 4.015761 2.259764 154.872376 0.289176 274.139294
61 1587 429.011320 13.244697 413.506858 12.020550 4.015761 2.259764 154.872376 0.289176 274.138943
61 1574 429.015577 13.248955 413.506858 12.020550 4.015761 2.259764 153.902199 0.285112 275.113379
61 1569 431.314014 15.547392 413.506858 12.020550 4.015761 2.259764 153.059676 0.281583 278.254339
61 1525 429.007192 13.240569 413.506858 12.020550 4.015761 2.259764 155.178748 0.290459 273.828444
61 1514 429.012187 13.245564 413.506858 12.020550 4.015761 2.259764 155.000031 0.289710 274.012156
61 1504 429.017706 13.251083 413.506858 12.020550 4.015761 2.259764 153.136269 0.281904 275.881437
61 1468 429.526204 13.759581 413.506858 13.520550 4.015761 2.259764 154.923438 0.289390 274.602765
61 1443 431.371023 15.604400 413.506858 13.520550 4.015761 2.259764 153.544765 0.283615 277.826258
61 1440 429.533954 13.767332 413.506858 13.520550 4.015761 2.259764 153.978792 0.285433 275.555163
61 1446 622.525478 0.005426 620.260288 13.520550 4.015761 2.259764 343.999563 0.362311 278.525915
61 1464 622.522452 0.002401 620.260288 13.520550 4.015761 2.259764 345.376017 0.368076 277.146435
61 1498 622.521220 0.001168 620.260288 12.020550 4.015761 2.259764 346.401235 0.372370 276.119985
61 1506 622.523611 0.003559 620.260288 12.020550 4.015761 2.259764 345.305688 0.367781 277.217922
61 1511 622.523188 0.003137 620.260288 12.020550 4.015761 2.259764 345.303184 0.367771 277.220004
61 1538 622.521772 0.001720 620.260288 12.020550 4.015761 2.259764 346.758536 0.373867 275.763235
61 1554 622.520456 0.000405 620.260288 12.020550 4.015761 2.259764 347.397303 0.376542 275.123153
61 1568 622.520944 0.000892 620.260288 12.020550 4.015761 2.259764 344.368177 0.363854 278.152766
61 1610 622.521402 0.001350 620.260288 12.020550 4.015761 2.259764 344.168642 0.363019 278.352760
61 1618 622.521520 0.001469 620.260288 12.020550 4.015761 2.259764 347.143291 0.375478 275.378230
61 1631 622.524385 0.004334 620.260288 12.020550 4.015761 2.259764 347.116752 0.375367 275.407634
61 1632 622.523648 0.003596 620.260288 12.020550 4.015761 2.259764 343.449430 0.360006 279.074218
61 1448 622.521034 0.000982 620.260288 13.520550 4.015761 2.259764 344.114142 0.362790 278.406892
61 1380 622.523509 0.003458 620.260288 13.520550 4.015761 2.259764 344.430729 0.364116 278.092780
61 1445 519.144936 0.001599 516.883573 13.520550 4.015761 2.259764 243.269033 1.245973 275.875903
61 1609 622.522777 0.002726 620.260288 12.020550 4.015761 2.259764 345.150975 0.367133 277.371802
61 1518 519.147697 0.004360 516.883573 12.020550 4.015761 2.259764 246.676202 1.270297 272.471495
61 1493 519.147364 0.004027 516.883573 12.020550 4.015761 2.259764 247.027905 1.275121 272.119459
61 1450 725.898539 0.001773 723.637002 13.520550 4.015761 2.259764 441.956153 1.478405 283.942386
61 1461 725.900077 0.003311 723.637002 13.520550 4.015761 2.259764 442.937714 1.487123 282.962363
61 1277 729.941732 4.044966 723.637002 16.552543 1.505910 2.259764 441.425946 1.478487 288.515785
61 1239 626.579806 4.059754 620.260288 16.563625 1.505910 2.259764 344.313293 0.363625 282.266513
61 1306 626.564334 4.044282 620.260288 16.547706 1.505910 2.259764 342.858672 0.357532 283.705661
61 1390 622.521958 0.001907 620.260288 15.017557 4.015761 2.259764 344.007359 0.362343 278.514600
61 1375 519.145918 0.002581 516.883573 15.017557 4.015761 2.259764 239.393268 0.931668 279.752650
61 1294 523.184115 4.040778 516.883573 16.547706 1.505910 2.259764 240.308888 0.936032 282.875227
61 1240 419.823194 4.056571 413.506858 16.563625 1.505910 2.259764 138.374561 1.108432 281.448633
61 1480 519.144648 0.001311 516.883573 13.520550 4.015761 2.259764 242.059131 0.943680 277.085517
61 1590 415.768139 0.001517 413.506858 12.020550 4.015761 2.259764 144.081177 1.133630 271.686962
61 1633 519.148801 0.005464 516.883573 12.020550 4.015761 2.259764 244.943211 0.958192 274.205590
61 1619 519.147730 0.004393 516.883573 12.020550 4.015761 2.259764 244.325405 0.957930 274.822325
61 1557 519.146472 0.003135 516.883573 12.020550 4.015761 2.259764 242.858485 0.945231 276.287987
61 1499 519.144097 0.000760 516.883573 12.020550 4.015761 2.259764 245.192700 0.962197 273.951397
61 1426 519.143656 0.000319 516.883573 13.520550 4.015761 2.259764 242.547401 0.944140 276.596255
61 1551 725.897353 0.000587 723.637002 12.020550 4.015761 2.259764 446.887520 1.154597 279.009834
61 1441 725.898897 0.002130 723.637002 13.520550 4.015761 2.259764 445.656237 1.142457 280.242660
61 1369 729.901505 4.004739 723.637002 16.507706 1.505910 2.259764 441.708655 1.124930 288.192850
61 1505 725.900592 0.003826 723.637002 12.020550 4.015761 2.259764 447.952626 1.162441 277.947966
61 1533 829.277107 0.003626 827.013717 12.020550 4.015761 2.259764 548.514301 2.358723 280.762806
61 1388 725.900395 0.003629 723.637002 15.017557 4.015761 2.259764 441.411408 1.128654 284.488987
61 1348 729.900234 4.003468 723.637002 16.507706 1.505910 2.259764 442.069396 1.127011 287.830838
61 1474 729.942600 4.045834 723.637002 16.597380 1.505910 2.259764 442.639705 1.135278 287.302896
61 1475 729.943266 4.046499 723.637002 16.597380 1.505910 2.259764 441.010750 1.126235 288.932516
61 1305 729.953099 4.056332 723.637002 16.563625 1.505910 2.259764 442.818536 1.133173 287.134563
61 1268 729.944528 4.047762 723.637002 16.597380 1.505910 2.259764 443.423969 1.139409 286.520559
61 1002 729.955397 4.058630 723.637002 16.563625 1.505910 2.259764 443.527846 1.138681 286.427551
61 978 729.955023 4.058257 723.637002 16.563625 1.505910 2.259764 443.553946 1.138579 286.401076
61 952 729.943080 4.046314 723.637002 16.597380 1.505910 2.259764 442.514240 1.134013 287.428840
61 951 729.898785 4.002019 723.637002 16.507706 1.505910 2.259764 441.070735 1.122047 288.828050
61 939 729.946039 4.049273 723.637002 16.597380 1.505910 2.259764 443.152574 1.136475 286.793465
61 930 729.901289 4.004523 723.637002 16.507706 1.505910 2.259764 440.499076 1.121661 289.402213
61 927 729.942062 4.045295 723.637002 16.597380 1.505910 2.259764 439.988767 1.117661 289.953295
61 795 729.956530 4.059763 723.637002 16.563625 1.505910 2.259764 440.661288 1.120966 289.295241
61 776 729.899105 4.002338 723.637002 16.507706 1.505910 2.259764 442.286593 1.129042 287.612512
61 667 729.897383 4.000617 723.637002 16.507706 1.505910 2.259764 442.610506 1.133993 287.286877
61 616 729.953452 4.056686 723.637002 16.563625 1.505910 2.259764 440.078807 1.116095 289.874645
61 605 729.897707 4.000941 723.637002 16.507706 1.505910 2.259764 442.533094 1.134092 287.364613
61 581 729.944651 4.047885 723.637002 16.597380 1.505910 2.259764 439.473868 1.112927 290.470783
61 506 729.937469 4.040702 723.637002 16.627706 1.505910 2.259764 441.337836 1.125218 288.599633
61 406 729.900888 4.004122 723.637002 16.507706 1.505910 2.259764 441.911914 1.132864 287.988974
61 298 729.942039 4.045273 723.637002 16.552543 1.505910 2.259764 441.434816 1.129703 288.507223
61 116 729.942187 4.045421 723.637002 16.627706 1.505910 2.259764 440.212165 1.116844 289.730022
61 45 729.954789 4.058023 723.637002 16.563625 1.505910 2.259764 439.693243 1.115748 290.261546
61 126 626.564426 4.044375 620.260288 16.627706 1.505910 2.259764 341.013460 2.017083 285.550966
61 138 729.944655 4.047889 723.637002 16.637380 1.505910 2.259764 442.116406 1.127463 287.828249
61 179 626.561330 4.041279 620.260288 16.627706 1.505910 2.259764 342.237428 2.033754 284.323902
61 411 729.900300 4.003533 723.637002 16.507706 1.505910 2.259764 440.386647 1.116856 289.513653
61 436 626.521470 4.001418 620.260288 16.507706 1.505910 2.259764 341.718481 2.024304 284.802988
61 612 626.521414 4.001362 620.260288 16.507706 1.505910 2.259764 339.514932 2.008864 287.006481
61 1334 729.957834 4.061067 723.637002 16.563625 1.505910 2.259764 440.272211 1.114832 289.685622
61 1244 729.899477 4.002711 723.637002 16.507706 1.505910 2.259764 440.952911 1.121594 288.946566
61 1223 729.899849 4.003082 723.637002 16.507706 1.505910 2.259764 438.140437 1.102520 291.759411
61 676 833.331757 4.058276 827.013717 16.563625 1.505910 2.259764 539.907453 2.296838 293.424303
61 340 833.322068 4.048587 827.013717 16.597380 1.505910 2.259764 537.504157 2.289960 295.817911
61 337 729.938696 4.041930 723.637002 16.547706 1.505910 2.259764 439.699242 1.108520 290.239454
61 96 833.331756 4.058275 827.013717 16.643625 1.505910 2.259764 538.579842 2.300411 294.751914
61 128 626.579112 4.059060 620.260288 16.643625 1.505910 2.259764 338.658354 2.053231 287.920758
61 230 523.190074 4.046737 516.883573 16.597380 1.505910 2.259764 238.621870 0.927592 284.568204
61 335 626.566447 4.046395 620.260288 16.597380 1.505910 2.259764 336.321272 2.038089 290.245174
61 592 626.565267 4.045215 620.260288 16.597380 1.505910 2.259764 337.937495 2.050367 288.627772
61 718 626.522549 4.002497 620.260288 16.507706 1.505910 2.259764 338.811244 2.065765 287.711305
61 1121 626.579959 4.059908 620.260288 16.563625 1.505910 2.259764 339.734838 2.059290 286.845121
61 1434 626.566621 4.046569 620.260288 16.597380 1.505910 2.259764 338.958394 2.062700 287.608226
61 1160 419.827545 4.060923 413.506858 16.563625 1.505910 2.259764 140.044541 1.108200 279.783004
61 1062 419.767446 4.000824 413.506858 16.507706 1.505910 2.259764 141.089852 1.120988 278.677594
61 844 419.813086 4.046463 413.506858 16.597380 1.505910 2.259764 139.511938 1.108985 280.301147
61 821 523.147385 4.004048 516.883573 16.507706 1.505910 2.259764 242.089752 0.946134 281.057633
61 622 419.770586 4.003963 413.506858 16.507706 1.505910 2.259764 141.624428 1.116706 278.146158
61 383 419.826418 4.059796 413.506858 16.563625 1.505910 2.259764 142.915726 1.127367 276.910692
61 382 523.145514 4.002177 516.883573 16.507706 1.505910 2.259764 239.929506 0.932646 283.216008
61 209 523.203850 4.060513 516.883573 16.563625 1.505910 2.259764 241.659690 0.942853 281.544160
61 223 523.199257 4.055920 516.883573 16.563625 1.505910 2.259764 241.759386 0.944011 281.439871
61 259 523.185535 4.042198 516.883573 16.627706 1.505910 2.259764 241.261955 0.946367 281.923580
61 267 523.146682 4.003345 516.883573 16.507706 1.505910 2.259764 241.250213 0.941561 281.896469
61 306 523.143457 4.000120 516.883573 16.507706 1.505910 2.259764 241.751432 0.947677 281.392025
61 327 523.144682 4.001345 516.883573 16.507706 1.505910 2.259764 242.852773 0.950705 280.291909
61 349 523.144060 4.000723 516.883573 16.507706 1.505910 2.259764 242.925263 0.952700 280.218797
61 394 523.185154 4.041817 516.883573 16.627706 1.505910 2.259764 242.631644 0.949567 280.553510
61 438 523.200692 4.057355 516.883573 16.563625 1.505910 2.259764 242.394284 0.948573 280.806408
61 565 523.191791 4.048454 516.883573 16.597380 1.505910 2.259764 241.882794 0.949602 281.308997
61 591 523.204277 4.060940 516.883573 16.563625 1.505910 2.259764 240.567921 0.935426 282.636356
61 600 523.189043 4.045706 516.883573 16.597380 1.505910 2.259764 241.558147 0.945176 281.630896
61 620 523.201799 4.058462 516.883573 16.563625 1.505910 2.259764 241.181027 0.938205 282.020772
61 630 523.146981 4.003644 516.883573 16.507706 1.505910 2.259764 241.895281 0.940880 281.251700
61 797 523.204568 4.061231 516.883573 16.563625 1.505910 2.259764 241.488944 0.938121 281.715625
61 875 523.188355 4.045018 516.883573 16.597380 1.505910 2.259764 241.723564 0.939738 281.464791
61 915 523.193074 4.049737 516.883573 16.597380 1.505910 2.259764 243.339324 0.954857 279.853750
61 985 626.567470 4.047418 620.260288 16.597380 1.505910 2.259764 344.677010 0.365148 281.890460
61 1075 523.144683 4.001346 516.883573 16.507706 1.505910 2.259764 241.432127 0.940737 281.712555
61 1084 523.190853 4.047516 516.883573 16.597380 1.505910 2.259764 241.077532 0.940520 282.113321
61 1163 523.147957 4.004620 516.883573 16.507706 1.505910 2.259764 240.623384 0.939781 282.524573
61 1189 523.192652 4.049314 516.883573 16.597380 1.505910 2.259764 241.918467 0.944994 281.274184
61 1241 523.188822 4.045485 516.883573 16.597380 1.505910 2.259764 240.339831 0.936690 282.848991
61 1264 523.191252 4.047915 516.883573 16.597380 1.505910 2.259764 239.685621 0.936064 283.505631
61 1320 626.581132 4.061080 620.260288 16.563625 1.505910 2.259764 342.628978 0.356570 283.952153
61 1275 626.562771 4.042719 620.260288 16.627706 1.505910 2.259764 343.203515 0.358976 283.359255
61 1391 626.568318 4.048267 620.260288 16.597380 1.505910 2.259764 341.641674 0.352434 284.926645
61 1382 626.568159 4.048107 620.260288 16.597380 1.505910 2.259764 344.448188 0.364190 282.119971
61 1304 626.578745 4.058693 620.260288 16.563625 1.505910 2.259764 343.292284 0.359348 283.286461
61 1296 626.568695 4.048644 620.260288 16.597380 1.505910 2.259764 344.320159 0.363653 282.248536
61 1287 626.566720 4.046669 620.260288 16.597380 1.505910 2.259764 344.855991 0.365898 281.710730
61 1259 626.570124 4.050072 620.260288 16.597380 1.505910 2.259764 344.039517 0.362478 282.530607
61 1245 626.566269 4.046218 620.260288 16.597380 1.505910 2.259764 343.478383 0.360128 283.087887
61 1243 626.520755 4.000703 620.260288 16.507706 1.505910 2.259764 344.109553 0.362771 282.411202
61 1234 626.568469 4.048417 620.260288 16.597380 1.505910 2.259764 344.345553 0.363760 282.222915
61 1222 626.580165 4.060113 620.260288 16.563625 1.505910 2.259764 342.949492 0.357912 283.630673
61 1188 626.523246 4.003195 620.260288 16.507706 1.505910 2.259764 343.037193 0.358280 283.486053
61 1172 626.566993 4.046942 620.260288 16.597380 1.505910 2.259764 343.452256 0.360018 283.114737
61 1161 626.520831 4.000779 620.260288 16.507706 1.505910 2.259764 343.675250 0.360952 282.845581
61 1155 626.520200 4.000148 620.260288 16.507706 1.505910 2.259764 343.854748 0.361704 282.665451
61 1137 626.576309 4.056257 620.260288 16.563625 1.505910 2.259764 344.185630 0.363090 282.390679
61 1125 626.577016 4.056964 620.260288 16.563625 1.505910 2.259764 343.701225 0.361061 282.875791
61 1119 626.577238 4.057187 620.260288 16.563625 1.505910 2.259764 344.926234 0.366192 281.651004
61 1118 626.570147 4.050095 620.260288 16.597380 1.505910 2.259764 341.360848 0.351258 285.209298
61 1110 626.520678 4.000627 620.260288 16.507706 1.505910 2.259764 343.650228 0.360847 282.870451
61 1100 626.524439 4.004388 620.260288 16.507706 1.505910 2.259764 344.135367 0.362879 282.389073
61 1080 626.568627 4.048575 620.260288 16.597380 1.505910 2.259764 342.915533 0.357770 283.653094
61 1073 626.521529 4.001478 620.260288 16.507706 1.505910 2.259764 344.876157 0.365982 281.645373
61 1043 626.525296 4.005245 620.260288 16.507706 1.505910 2.259764 343.930777 0.362022 282.594520
61 1032 626.523384 4.003332 620.260288 16.507706 1.505910 2.259764 344.339168 0.363733 282.184216
61 1011 626.521566 4.001514 620.260288 16.507706 1.505910 2.259764 342.094442 0.354331 284.427124
61 1006 626.523459 4.003408 620.260288 16.507706 1.505910 2.259764 342.986334 0.358067 283.537126
61 1005 626.570450 4.050398 620.260288 16.597380 1.505910 2.259764 341.194390 0.350561 285.376060
61 1004 626.569442 4.049390 620.260288 16.597380 1.505910 2.259764 344.141829 0.362906 282.427613
61 994 626.520725 4.000674 620.260288 16.507706 1.505910 2.259764 343.700426 0.361058 282.820299
61 969 626.520122 4.000070 620.260288 16.507706 1.505910 2.259764 342.910355 0.357748 283.609767
61 961 626.521984 4.001933 620.260288 16.507706 1.505910 2.259764 343.241045 0.359133 283.280939
61 941 626.567306 4.047254 620.260288 16.597380 1.505910 2.259764 343.222689 0.359057 283.344617
61 938 626.565171 4.045120 620.260288 16.597380 1.505910 2.259764 344.193173 0.363121 282.371999
61 924 626.565677 4.045625 620.260288 16.597380 1.505910 2.259764 343.655592 0.360870 282.910084
61 901 626.579930 4.059878 620.260288 16.563625 1.505910 2.259764 340.257713 0.346637 286.322217
61 891 626.525380 4.005329 620.260288 16.507706 1.505910 2.259764 341.279008 0.350915 285.246373
61 882 626.521219 4.001168 620.260288 16.507706 1.505910 2.259764 343.675959 0.360955 282.845260
61 865 626.577772 4.057720 620.260288 16.563625 1.505910 2.259764 344.798806 0.365658 281.778966
61 831 626.580868 4.060816 620.260288 16.563625 1.505910 2.259764 342.781522 0.357209 283.799346
61 826 626.580490 4.060438 620.260288 16.563625 1.505910 2.259764 342.782168 0.357211 283.798322
61 819 626.568570 4.048519 620.260288 16.597380 1.505910 2.259764 344.268331 0.363436 282.300240
61 812 626.577975 4.057923 620.260288 16.563625 1.505910 2.259764 344.721762 0.365336 281.856213
61 793 626.524604 4.004552 620.260288 16.507706 1.505910 2.259764 342.757004 0.357106 283.767599
61 731 626.581041 4.060989 620.260288 16.563625 1.505910 2.259764 343.981124 0.362233 282.599917
61 710 626.569697 4.049645 620.260288 16.597380 1.505910 2.259764 342.828415 0.357405 283.741282
61 678 626.566684 4.046632 620.260288 16.597380 1.505910 2.259764 343.273859 0.359271 283.292824
61 664 626.581403 4.061351 620.260288 16.563625 1.505910 2.259764 342.653927 0.356674 283.927476
61 639 626.577047 4.056996 620.260288 16.563625 1.505910 2.259764 344.925796 0.366190 281.651251
61 632 626.569466 4.049414 620.260288 16.597380 1.505910 2.259764 344.090111 0.362690 282.479355
61 617 626.577958 4.057906 620.260288 16.563625 1.505910 2.259764 343.369262 0.359670 283.208695
61 586 626.524743 4.004691 620.260288 16.507706 1.505910 2.259764 342.679845 0.356783 283.844898
61 576 626.525175 4.005123 620.260288 16.507706 1.505910 2.259764 341.290456 0.350963 285.234719
61 571 626.521464 4.001413 620.260288 16.507706 1.505910 2.259764 343.470841 0.360096 283.050623
61 570 626.523590 4.003539 620.260288 16.507706 1.505910 2.259764 344.416254 0.364056 282.107336
61 569 626.577191 4.057139 620.260288 16.563625 1.505910 2.259764 343.598690 0.360631 282.978501
61 566 626.525156 4.005105 620.260288 16.507706 1.505910 2.259764 343.981581 0.362235 282.543575
61 564 626.523914 4.003862 620.260288 16.507706 1.505910 2.259764 342.873282 0.357593 283.650632
61 560 626.566102 4.046050 620.260288 16.597380 1.505910 2.259764 343.987676 0.362261 282.578426
61 544 626.568054 4.048002 620.260288 16.597380 1.505910 2.259764 344.473258 0.364295 282.094796
61 484 626.578879 4.058827 620.260288 16.563625 1.505910 2.259764 343.113678 0.358600 283.465200
61 481 626.568229 4.048177 620.260288 16.597380 1.505910 2.259764 344.422404 0.364082 282.145825
61 424 626.565024 4.044972 620.260288 16.597380 1.505910 2.259764 342.509744 0.356070 284.055279
61 421 626.522691 4.002639 620.260288 16.507706 1.505910 2.259764 343.292208 0.359348 283.230483
61 408 626.523706 4.003655 620.260288 16.507706 1.505910 2.259764 342.935503 0.357854 283.588204
61 385 626.566126 4.046074 620.260288 16.597380 1.505910 2.259764 343.655525 0.360869 282.910601
61 361 626.579599 4.059548 620.260288 16.563625 1.505910 2.259764 342.986236 0.358066 283.593363
61 348 626.581280 4.061228 620.260288 16.563625 1.505910 2.259764 343.879697 0.361808 282.701583
61 333 626.524040 4.003989 620.260288 16.507706 1.505910 2.259764 342.908992 0.357743 283.615049
61 332 626.577011 4.056959 620.260288 16.563625 1.505910 2.259764 343.702412 0.361066 282.874599
61 322 626.521367 4.001316 620.260288 16.507706 1.505910 2.259764 343.547147 0.360416 282.974220
61 302 626.568432 4.048380 620.260288 16.597380 1.505910 2.259764 344.447417 0.364186 282.121015
61 301 626.570321 4.050270 620.260288 16.597380 1.505910 2.259764 343.885824 0.361834 282.684497
61 290 626.522098 4.002047 620.260288 16.507706 1.505910 2.259764 343.777805 0.361382 282.744293
61 285 626.578296 4.058244 620.260288 16.563625 1.505910 2.259764 344.645035 0.365014 281.933261
61 275 626.523107 4.003056 620.260288 16.507706 1.505910 2.259764 340.830522 0.349037 285.692585
61 272 626.579250 4.059198 620.260288 16.563625 1.505910 2.259764 343.139294 0.358707 283.439956
61 253 626.567566 4.047515 620.260288 16.597380 1.505910 2.259764 343.250731 0.359174 283.316835
61 252 626.566601 4.046550 620.260288 16.597380 1.505910 2.259764 342.203347 0.354787 284.363254
61 249 626.567861 4.047809 620.260288 16.597380 1.505910 2.259764 341.652937 0.352481 284.914924
61 246 626.569572 4.049521 620.260288 16.597380 1.505910 2.259764 344.064634 0.362583 282.504939
61 240 626.523759 4.003707 620.260288 16.507706 1.505910 2.259764 343.037306 0.358280 283.486453
61 227 626.579314 4.059262 620.260288 16.563625 1.505910 2.259764 343.062940 0.358387 283.516374
61 195 626.522194 4.002143 620.260288 16.507706 1.505910 2.259764 344.671337 0.365124 281.850857
61 181 626.524952 4.004901 620.260288 16.507706 1.505910 2.259764 344.058973 0.362559 282.465979
61 175 626.564477 4.044425 620.260288 16.627706 1.505910 2.259764 342.804764 0.357306 283.759713
61 171 626.563363 4.043311 620.260288 16.627706 1.505910 2.259764 343.070720 0.358420 283.492643
61 168 626.569491 4.049440 620.260288 16.637380 1.505910 2.259764 344.035834 0.362462 282.533657
61 167 626.564859 4.044807 620.260288 16.627706 1.505910 2.259764 344.479869 0.364322 282.084990
61 142 626.563328 4.043276 620.260288 16.627706 1.505910 2.259764 342.958194 0.357949 283.605133
61 139 626.581227 4.061176 620.260288 16.643625 1.505910 2.259764 343.964774 0.362165 282.616453
61 133 626.560097 4.040046 620.260288 16.627706 1.505910 2.259764 343.841774 0.361650 282.718324
61 130 626.561439 4.041387 620.260288 16.627706 1.505910 2.259764 343.530029 0.360344 283.031410
61 112 626.570264 4.050213 620.260288 16.637380 1.505910 2.259764 342.606578 0.356476 283.963686
61 95 626.566808 4.046756 620.260288 16.637380 1.505910 2.259764 343.526113 0.360327 283.040695
61 93 626.566337 4.046285 620.260288 16.637380 1.505910 2.259764 343.576538 0.360539 282.989799
61 56 626.569263 4.049211 620.260288 16.597380 1.505910 2.259764 342.763740 0.357134 283.805523
61 48 626.567410 4.047358 620.260288 16.597380 1.505910 2.259764 340.963780 0.349595 285.603630
61 41 523.188051 4.044714 516.883573 16.627706 1.505910 2.259764 241.985281 1.243528 281.202770
61 50 626.521572 4.001520 620.260288 16.507706 1.505910 2.259764 343.445197 0.359989 283.076374
61 59 523.145071 4.001734 516.883573 16.507706 1.505910 2.259764 243.983245 1.254829 279.161826
61 190 626.566137 4.046086 620.260288 16.597380 1.505910 2.259764 343.554554 0.360447 283.011584
61 239 523.189552 4.046215 516.883573 16.597380 1.505910 2.259764 241.422390 1.238448 281.767162
61 350 626.524036 4.003985 620.260288 16.507706 1.505910 2.259764 342.909895 0.357746 283.614142
61 462 523.203130 4.059793 516.883573 16.563625 1.505910 2.259764 244.789374 1.264907 278.413755
61 503 626.565834 4.045783 620.260288 16.597380 1.505910 2.259764 343.758489 0.361301 282.807345
61 529 523.189397 4.046060 516.883573 16.597380 1.505910 2.259764 243.752537 1.257632 279.436860
61 531 523.204409 4.061072 516.883573 16.563625 1.505910 2.259764 241.465632 1.239886 281.738777
61 535 523.188586 4.045249 516.883573 16.597380 1.505910 2.259764 243.010481 1.256828 280.178105
61 599 626.521938 4.001887 620.260288 16.507706 1.505910 2.259764 344.696927 0.365231 281.825011
61 690 626.522334 4.002282 620.260288 16.507706 1.505910 2.259764 344.594433 0.364802 281.927900
61 695 523.145842 4.002505 516.883573 16.507706 1.505910 2.259764 243.778576 1.253972 279.367266
61 746 523.144013 4.000676 516.883573 16.507706 1.505910 2.259764 244.181520 1.259429 278.962494
61 785 523.148533 4.005196 516.883573 16.507706 1.505910 2.259764 242.813323 1.247416 280.335211
61 909 523.189523 4.046186 516.883573 16.597380 1.505910 2.259764 242.158293 1.243415 281.031230
61 944 523.144619 4.001282 516.883573 16.507706 1.505910 2.259764 242.806574 1.251366 280.338045
61 974 523.201046 4.057709 516.883573 16.563625 1.505910 2.259764 242.276122 1.246003 280.924923
61 1053 523.203454 4.060117 516.883573 16.563625 1.505910 2.259764 243.043514 1.248589 280.159939
61 1195 626.521453 4.001401 620.260288 16.507706 1.505910 2.259764 343.931925 0.362027 282.589528
61 1258 626.522317 4.002265 620.260288 16.507706 1.505910 2.259764 344.593918 0.364800 281.928399
61 1286 523.189996 4.046659 516.883573 16.597380 1.505910 2.259764 243.941831 1.252980 279.248165
61 1478 729.943652 4.046885 723.637002 16.597380 1.505910 2.259764 440.900339 1.474192 289.043313
61 1349 729.944341 4.047575 723.637002 16.597380 1.505910 2.259764 440.712235 1.475917 289.232106
61 1229 729.943908 4.047142 723.637002 16.597380 1.505910 2.259764 440.975375 1.475553 288.968533
61 1208 729.897348 4.000582 723.637002 16.507706 1.505910 2.259764 439.861919 1.472774 290.035429
61 1165 729.956204 4.059438 723.637002 16.563625 1.505910 2.259764 440.617291 1.471121 289.338913
61 1162 729.953791 4.057025 723.637002 16.563625 1.505910 2.259764 441.260550 1.481564 288.693241
61 1158 729.946554 4.049788 723.637002 16.597380 1.505910 2.259764 440.306266 1.464792 289.640288
61 1144 729.956468 4.059702 723.637002 16.563625 1.505910 2.259764 441.963460 1.480320 287.993008
61 1069 729.900861 4.004095 723.637002 16.507706 1.505910 2.259764 440.447592 1.476065 289.453269
61 1061 729.957447 4.060680 723.637002 16.563625 1.505910 2.259764 441.659387 1.477580 288.298059
61 1024 729.945809 4.049043 723.637002 16.597380 1.505910 2.259764 440.502400 1.477761 289.443409
61 1015 729.900945 4.004179 723.637002 16.507706 1.505910 2.259764 440.391662 1.478553 289.509283
61 957 729.901124 4.004358 723.637002 16.507706 1.505910 2.259764 440.295745 1.474801 289.605379
61 916 729.955088 4.058322 723.637002 16.563625 1.505910 2.259764 439.544501 1.466837 290.410588
61 898 729.942675 4.045909 723.637002 16.597380 1.505910 2.259764 441.230837 1.476204 288.711838
61 892 729.898505 4.001739 723.637002 16.507706 1.505910 2.259764 441.111677 1.470888 288.786828
61 885 729.954043 4.057276 723.637002 16.563625 1.505910 2.259764 439.793497 1.471231 290.160546
61 869 729.943989 4.047222 723.637002 16.597380 1.505910 2.259764 439.560605 1.464391 290.383384
61 820 729.900850 4.004084 723.637002 16.507706 1.505910 2.259764 440.551952 1.467706 289.348898
61 816 729.898253 4.001487 723.637002 16.507706 1.505910 2.259764 441.010849 1.477796 288.887403
61 805 729.953041 4.056275 723.637002 16.563625 1.505910 2.259764 441.383723 1.473913 288.569319
61 784 729.944993 4.048227 723.637002 16.597380 1.505910 2.259764 439.278120 1.463837 290.666873
61 649 729.956613 4.059847 723.637002 16.563625 1.505910 2.259764 440.588090 1.472884 289.368523
61 603 729.901419 4.004653 723.637002 16.507706 1.505910 2.259764 441.657070 1.478827 288.244350
61 487 729.955658 4.058891 723.637002 16.563625 1.505910 2.259764 442.054805 1.483425 287.900852
61 427 626.577321 4.057270 620.260288 16.563625 1.505910 2.259764 340.958350 0.349572 285.618971
61 402 729.952780 4.056014 723.637002 16.563625 1.505910 2.259764 438.769060 1.457725 291.183720
61 378 729.956485 4.059719 723.637002 16.563625 1.505910 2.259764 440.599383 1.477329 289.357102
61 326 626.576509 4.056457 620.260288 16.563625 1.505910 2.259764 342.413356 0.355667 284.163154
61 293 729.956341 4.059575 723.637002 16.563625 1.505910 2.259764 440.590212 1.471636 289.366129
61 276 729.956940 4.060174 723.637002 16.563625 1.505910 2.259764 441.748637 1.481933 288.208303
