IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
781 19 998.769787 938.150282 928.234602 9.915681 70.535185 60.619504
781 9 984.847053 939.692722 928.234602 11.458120 56.612451 45.154331
781 18 941.704827 882.959884 871.281415 11.678468 70.423412 58.744943
781 13 1058.619050 988.114268 980.181723 7.932545 78.437327 70.504782
781 7 1004.874989 959.800191 943.881621 15.918570 60.993368 45.074798
781 26 1080.713759 1009.789894 998.331774 11.458120 82.381984 70.923864
781 28 1076.161212 1029.262037 1016.481826 12.780211 59.679386 46.899175
781 22 1078.260433 1048.293482 1034.631877 13.661605 43.628556 29.966952
781 8 1060.281425 990.758449 980.181723 10.576726 80.099702 69.522976
781 25 1096.049452 1062.036564 1052.781928 9.254635 43.267524 34.012888
781 12 1155.115259 1082.208251 1070.931980 11.276271 84.183280 72.907008
781 20 1060.281425 990.758449 980.181723 10.576726 80.099702 69.522976
781 21 1086.552425 1064.901094 1052.781928 12.119165 33.770497 21.651332
781 27 1001.491788 937.652340 925.731569 11.920771 75.760219 63.839447
841 26 1124.652960 977.338546 959.870762 17.467785 164.782199 147.314414
841 13 1141.164137 1027.341002 1015.247921 12.093082 125.916216 113.823135
841 14 1094.818118 939.424595 917.508077 21.916518 177.310041 155.393523
841 10 1050.080268 901.803812 878.314397 23.489415 171.765871 148.276455
841 21 1150.345446 966.252665 947.777123 18.475541 202.568323 184.092781
841 12 1106.887685 958.777015 941.586457 17.190558 165.301228 148.110670
841 22 1121.373727 962.642095 941.815121 20.826974 179.558606 158.731632
841 28 1082.019177 936.764417 917.281119 19.483298 164.738059 145.254760
841 30 1148.061688 1031.255346 1013.988870 17.266477 134.072818 116.806341
841 9 1023.298484 914.206290 896.738505 17.467785 126.559979 109.092195
841 7 1058.138455 952.179591 927.911897 24.267694 130.226558 105.958864
841 25 1202.485131 1064.958788 1050.850193 14.108595 151.634938 137.526343
841 27 1084.889366 1014.961959 996.788868 18.173092 88.100498 69.927406
841 20 1144.072737 1068.290136 1052.166027 16.124109 91.906710 75.782601
841 8 1144.072737 1068.290136 1052.166027 16.124109 91.906710 75.782601
841 19 1080.721667 1010.092116 994.975764 15.116352 85.745903 70.629551
841 17 1062.717939 994.691279 976.551656 18.139623 86.166283 68.026660
841 23 1165.636936 1089.574066 1068.672195 20.901871 96.964741 76.062870
841 15 1067.080839 1000.737820 976.551656 24.186163 90.529182 66.343019
841 29 1044.282749 978.692478 958.127549 20.564929 86.155200 65.590271
841 18 1023.961012 959.215412 941.411708 17.803704 82.549304 64.745600
841 24 978.823550 871.287174 853.773569 17.513605 125.049981 107.536376
841 11 1101.633995 1029.523981 1013.399872 16.124109 88.234123 72.110014
841 16 1171.390464 1036.010936 1013.473818 22.537118 157.916646 135.379528
901 8 1226.792305 1103.355813 1079.093454 24.262359 147.698850 123.436492
901 23 1172.053213 1129.496691 1098.045113 31.451579 74.008101 42.556522
901 12 1099.193813 999.147635 973.280563 25.867072 125.913250 100.046178
901 26 1044.038228 961.914385 935.630163 26.284222 108.408065 82.123843
901 27 1080.197076 1056.538694 1029.193179 27.345515 51.003897 23.658382
901 20 1125.038867 1103.355813 1079.093454 24.262359 45.945413 21.683054
901 15 1028.942856 1047.110783 1010.717245 36.393538 18.225611 -18.167927
901 18 1105.694488 999.845057 973.055369 26.789688 132.639118 105.849431
901 11 1110.930916 1072.416286 1048.153927 24.262359 62.776989 38.514631
901 24 1020.042462 962.343390 935.990222 26.353169 84.052240 57.699071
901 7 1105.567368 1046.664135 1010.147916 36.516220 95.419453 58.903233
901 9 1033.714095 999.711126 973.426904 26.284222 60.287191 34.002969
901 30 1125.859151 1129.653413 1103.672105 25.981308 22.187046 -3.794263
901 14 1033.332694 991.388929 958.410585 32.978344 74.922109 41.943765
901 13 1126.857955 1070.561507 1052.364738 18.196769 74.493217 56.296448
901 28 1088.015872 1021.462261 992.145245 29.317017 95.870628 66.553611
901 29 1130.225042 1060.526501 1029.581927 30.944574 100.643115 69.698541
901 22 1062.094007 973.666109 942.327229 31.338880 119.766778 88.427898
901 17 1125.143799 1075.595421 1048.300268 27.295153 76.843531 49.548377
901 19 1113.867404 1089.764570 1067.018609 22.745961 46.848795 24.102834
901 10 1024.236840 990.053686 954.708563 35.345123 69.528278 34.183155
901 25 1203.290342 1162.311344 1141.081780 21.229564 62.208561 40.978997
901 16 1149.766025 1100.784445 1066.872268 33.912177 82.893757 48.981580
901 21 1100.848075 1001.081182 973.280563 27.800619 127.567512 99.766893
961 19 1152.184092 922.351924 908.256388 14.095535 243.927704 229.832168
961 29 1220.289892 1082.155982 1062.979815 19.176167 157.310077 138.133911
961 10 1090.545580 913.382599 891.479439 21.903160 199.066141 177.162980
961 22 1113.713986 1006.473201 987.052685 19.420516 126.661300 107.240785
961 7 1126.644324 951.955548 929.326666 22.628882 197.317658 174.688776
961 20 1209.323689 987.624475 972.589237 15.035238 236.734452 221.699215
961 28 1135.119268 967.256700 949.089121 18.167579 186.030148 167.862569
961 27 1091.759367 872.086609 855.140758 16.945851 236.618609 219.672758
961 11 1101.708907 897.843206 882.807968 15.035238 218.900939 203.865701
961 13 1153.153327 1057.177797 1045.901369 11.276428 107.251958 95.975530
961 16 1121.723258 922.736960 901.721787 21.015172 220.001471 198.986299
961 25 1228.923137 1028.238228 1015.082394 13.155833 213.840742 200.684909
961 23 1150.472991 1012.336073 992.845719 19.490354 157.627272 138.136918
961 9 1119.728957 983.902408 967.614234 16.288174 152.114723 135.826549
961 30 1286.472988 1084.852159 1068.716309 16.135850 217.756679 201.620829
